"prod","mat","dest","mean","sd"
"ConsumerBottles","LDPE","Coastal and ocean water",NA,NA
"ConsumerBottles","LDPE","Coastal and ocean water (MP)",NA,NA
"ConsumerBottles","HDPE","Soil",0.000427168287219386,0.000232959995621956
"ConsumerBottles","HDPE","Soil (MP)",2.56936710637367e-05,1.63079470713038e-05
"ConsumerBottles","HDPE","Fresh water",1.80779667424068e-06,1.26542046316681e-06
"ConsumerBottles","HDPE","Fresh water (MP)",0,0
"ConsumerBottles","HDPE","Subsurface soil (MP)",0,0
"ConsumerBottles","HDPE","Coastal and ocean water",6.98882443644658e-07,4.08897014218485e-07
"ConsumerBottles","HDPE","Coastal and ocean water (MP)",0,0
"ConsumerBottles","PP","Soil",0.000431432068720601,0.000233219508679987
"ConsumerBottles","PP","Soil (MP)",2.55422988517602e-05,1.62415333480339e-05
"ConsumerBottles","PP","Fresh water",1.80470213821561e-06,1.26279277743117e-06
"ConsumerBottles","PP","Fresh water (MP)",0,0
"ConsumerBottles","PP","Subsurface soil (MP)",0,0
"ConsumerBottles","PP","Coastal and ocean water",6.99217247715718e-07,4.09205355398079e-07
"ConsumerBottles","PP","Coastal and ocean water (MP)",0,0
"ConsumerBottles","PS","Soil",NA,NA
"ConsumerBottles","PS","Soil (MP)",NA,NA
"ConsumerBottles","PS","Fresh water",NA,NA
"ConsumerBottles","PS","Fresh water (MP)",NA,NA
"ConsumerBottles","PS","Subsurface soil (MP)",NA,NA
"ConsumerBottles","PS","Coastal and ocean water",NA,NA
"ConsumerBottles","PS","Coastal and ocean water (MP)",NA,NA
"ConsumerBottles","EPS","Soil",NA,NA
"ConsumerBottles","EPS","Soil (MP)",NA,NA
"ConsumerBottles","EPS","Fresh water",NA,NA
"ConsumerBottles","EPS","Fresh water (MP)",NA,NA
"ConsumerBottles","EPS","Subsurface soil (MP)",NA,NA
"ConsumerBottles","EPS","Coastal and ocean water",NA,NA
"ConsumerBottles","EPS","Coastal and ocean water (MP)",NA,NA
"ConsumerBottles","PVC","Soil",NA,NA
"ConsumerBottles","PVC","Soil (MP)",NA,NA
"ConsumerBottles","PVC","Fresh water",NA,NA
"ConsumerBottles","PVC","Fresh water (MP)",NA,NA
"ConsumerBottles","PVC","Subsurface soil (MP)",NA,NA
"ConsumerBottles","PVC","Coastal and ocean water",NA,NA
"ConsumerBottles","PVC","Coastal and ocean water (MP)",NA,NA
"ConsumerBottles","PET","Soil",0.00687673729333203,0.00537110250878648
"ConsumerBottles","PET","Soil (MP)",2.57462603661185e-05,1.65644179208881e-05
"ConsumerBottles","PET","Fresh water",0.000209250388262517,0.00020901466552504
"ConsumerBottles","PET","Fresh water (MP)",0,0
"ConsumerBottles","PET","Subsurface soil (MP)",0,0
"ConsumerBottles","PET","Coastal and ocean water",4.03079967218128e-05,3.30184876080547e-05
"ConsumerBottles","PET","Coastal and ocean water (MP)",0,0
"ConsumerOther","LDPE","Soil",0.000430097166509473,0.000230378582768772
"ConsumerOther","LDPE","Soil (MP)",2.54702733172096e-05,1.6348700604782e-05
"ConsumerOther","LDPE","Fresh water",1.83258061611788e-06,1.27070565437459e-06
"ConsumerOther","LDPE","Fresh water (MP)",0,0
"ConsumerOther","LDPE","Subsurface soil (MP)",0,0
"ConsumerOther","LDPE","Coastal and ocean water",6.99630943078547e-07,4.03649697845482e-07
"ConsumerOther","LDPE","Coastal and ocean water (MP)",0,0
"ConsumerOther","HDPE","Soil",0.00257474266682913,0.00185872889688006
"ConsumerOther","HDPE","Soil (MP)",2.56622106244164e-05,1.63792582077181e-05
"ConsumerOther","HDPE","Fresh water",6.95611026293162e-05,6.86088410614397e-05
"ConsumerOther","HDPE","Fresh water (MP)",0,0
"ConsumerOther","HDPE","Subsurface soil (MP)",0,0
"ConsumerOther","HDPE","Coastal and ocean water",1.38773984562686e-05,1.11044146240208e-05
"ConsumerOther","HDPE","Coastal and ocean water (MP)",0,0
"ConsumerOther","PP","Soil",0.00134331586428071,0.000820256147248046
"ConsumerOther","PP","Soil (MP)",2.55168798078641e-05,1.6207247270825e-05
"ConsumerOther","PP","Fresh water",3.07630064197194e-05,3.01428011810064e-05
"ConsumerOther","PP","Fresh water (MP)",0,0
"ConsumerOther","PP","Subsurface soil (MP)",0,0
"ConsumerOther","PP","Coastal and ocean water",6.26123294257296e-06,4.7445342671085e-06
"ConsumerOther","PP","Coastal and ocean water (MP)",0,0
"ConsumerOther","PS","Soil",0.00143727874388415,0.000903104504099998
"ConsumerOther","PS","Soil (MP)",2.56719179412024e-05,1.62497655262797e-05
"ConsumerOther","PS","Fresh water",3.35087656900765e-05,3.27766229789586e-05
"ConsumerOther","PS","Fresh water (MP)",0,0
"ConsumerOther","PS","Subsurface soil (MP)",0,0
"ConsumerOther","PS","Coastal and ocean water",6.80212352136662e-06,5.18699813756094e-06
"ConsumerOther","PS","Coastal and ocean water (MP)",0,0
"ConsumerOther","EPS","Soil",0.000432216672413599,0.000234372166840921
"ConsumerOther","EPS","Soil (MP)",2.55385247138732e-05,1.62895354826601e-05
"ConsumerOther","EPS","Fresh water",1.80435446095682e-06,1.2545783895079e-06
"ConsumerOther","EPS","Fresh water (MP)",0,0
"ConsumerOther","EPS","Subsurface soil (MP)",0,0
"ConsumerOther","EPS","Coastal and ocean water",6.9879007490669e-07,4.10553474321279e-07
"ConsumerOther","EPS","Coastal and ocean water (MP)",0,0
"ConsumerOther","PVC","Soil",0.00179617512775586,0.00120477999107914
"ConsumerOther","PVC","Soil (MP)",2.54268384746932e-05,1.62767928258924e-05
"ConsumerOther","PVC","Fresh water",4.52314494498058e-05,4.44160731090874e-05
"ConsumerOther","PVC","Fresh water (MP)",0,0
"ConsumerOther","PVC","Subsurface soil (MP)",0,0
"ConsumerOther","PVC","Coastal and ocean water",9.04936911526975e-06,7.16457478714881e-06
"ConsumerOther","PVC","Coastal and ocean water (MP)",0,0
"ConsumerOther","PET","Soil",0.00193255554694655,0.00130992228754652
"ConsumerOther","PET","Soil (MP)",2.56358955778258e-05,1.63848814470265e-05
"ConsumerOther","PET","Fresh water",4.98619124869476e-05,4.9081082137559e-05
"ConsumerOther","PET","Fresh water (MP)",0,0
"ConsumerOther","PET","Subsurface soil (MP)",0,0
"ConsumerOther","PET","Coastal and ocean water",9.93872556396801e-06,7.77189186558892e-06
"ConsumerOther","PET","Coastal and ocean water (MP)",0,0
"AgriculturalPackagingFilms","LDPE","Soil",0.00134165437212427,0.000466314956703897
"AgriculturalPackagingFilms","LDPE","Soil (MP)",0.000126223939904227,8.04127274884446e-05
"AgriculturalPackagingFilms","LDPE","Fresh water",1.82509799219781e-06,1.25913536285284e-06
"AgriculturalPackagingFilms","LDPE","Fresh water (MP)",0,0
"AgriculturalPackagingFilms","LDPE","Subsurface soil (MP)",0,0
"AgriculturalPackagingFilms","LDPE","Coastal and ocean water",7.00848596101275e-07,4.0759582141747e-07
"AgriculturalPackagingFilms","LDPE","Coastal and ocean water (MP)",0,0
"AgriculturalPackagingFilms","HDPE","Soil",0.0013425352320952,0.000469526016345923
"AgriculturalPackagingFilms","HDPE","Soil (MP)",0.000126612853180335,7.9844696781167e-05
"AgriculturalPackagingFilms","HDPE","Fresh water",1.81608251912642e-06,1.26801155238545e-06
"AgriculturalPackagingFilms","HDPE","Fresh water (MP)",0,0
"AgriculturalPackagingFilms","HDPE","Subsurface soil (MP)",0,0
"AgriculturalPackagingFilms","HDPE","Coastal and ocean water",7.02645703164225e-07,4.10856000717155e-07
"AgriculturalPackagingFilms","HDPE","Coastal and ocean water (MP)",0,0
"AgriculturalPackagingFilms","PP","Soil",0.00135430896622804,0.000467402606564501
"AgriculturalPackagingFilms","PP","Soil (MP)",0.000126318857059713,7.98799143203337e-05
"AgriculturalPackagingFilms","PP","Fresh water",1.80288300815014e-06,1.24164897302014e-06
"AgriculturalPackagingFilms","PP","Fresh water (MP)",0,0
"AgriculturalPackagingFilms","PP","Subsurface soil (MP)",0,0
"AgriculturalPackagingFilms","PP","Coastal and ocean water",6.99636667929426e-07,4.06391761258952e-07
"AgriculturalPackagingFilms","PP","Coastal and ocean water (MP)",0,0
"AgriculturalPackagingFilms","PS","Soil",NA,NA
"AgriculturalPackagingFilms","PS","Soil (MP)",NA,NA
"AgriculturalPackagingFilms","PS","Fresh water",NA,NA
"AgriculturalPackagingFilms","PS","Fresh water (MP)",NA,NA
"AgriculturalPackagingFilms","PS","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingFilms","PS","Coastal and ocean water",NA,NA
"AgriculturalPackagingFilms","PS","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingFilms","EPS","Soil",NA,NA
"AgriculturalPackagingFilms","EPS","Soil (MP)",NA,NA
"AgriculturalPackagingFilms","EPS","Fresh water",NA,NA
"AgriculturalPackagingFilms","EPS","Fresh water (MP)",NA,NA
"AgriculturalPackagingFilms","EPS","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingFilms","EPS","Coastal and ocean water",NA,NA
"AgriculturalPackagingFilms","EPS","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingFilms","PVC","Soil",NA,NA
"AgriculturalPackagingFilms","PVC","Soil (MP)",NA,NA
"AgriculturalPackagingFilms","PVC","Fresh water",NA,NA
"AgriculturalPackagingFilms","PVC","Fresh water (MP)",NA,NA
"AgriculturalPackagingFilms","PVC","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingFilms","PVC","Coastal and ocean water",NA,NA
"AgriculturalPackagingFilms","PVC","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingFilms","PET","Soil",NA,NA
"AgriculturalPackagingFilms","PET","Soil (MP)",NA,NA
"AgriculturalPackagingFilms","PET","Fresh water",NA,NA
"AgriculturalPackagingFilms","PET","Fresh water (MP)",NA,NA
"AgriculturalPackagingFilms","PET","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingFilms","PET","Coastal and ocean water",NA,NA
"AgriculturalPackagingFilms","PET","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingBottles","LDPE","Soil",NA,NA
"AgriculturalPackagingBottles","LDPE","Soil (MP)",NA,NA
"AgriculturalPackagingBottles","LDPE","Fresh water",NA,NA
"AgriculturalPackagingBottles","LDPE","Fresh water (MP)",NA,NA
"AgriculturalPackagingBottles","LDPE","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingBottles","LDPE","Coastal and ocean water",NA,NA
"AgriculturalPackagingBottles","LDPE","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingBottles","HDPE","Soil",0.0129850809630288,0.00769809345830843
"AgriculturalPackagingBottles","HDPE","Soil (MP)",2.5628135259228e-05,1.62652414009313e-05
"AgriculturalPackagingBottles","HDPE","Fresh water",1.79568920640561e-06,1.25437298209929e-06
"AgriculturalPackagingBottles","HDPE","Fresh water (MP)",0,0
"AgriculturalPackagingBottles","HDPE","Subsurface soil (MP)",0,0
"AgriculturalPackagingBottles","HDPE","Coastal and ocean water",6.9672129372038e-07,4.07222615819423e-07
"AgriculturalPackagingBottles","HDPE","Coastal and ocean water (MP)",0,0
"AgriculturalPackagingBottles","PP","Soil",NA,NA
"AgriculturalPackagingBottles","PP","Soil (MP)",NA,NA
"AgriculturalPackagingBottles","PP","Fresh water",NA,NA
"AgriculturalPackagingBottles","PP","Fresh water (MP)",NA,NA
"AgriculturalPackagingBottles","PP","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingBottles","PP","Coastal and ocean water",NA,NA
"AgriculturalPackagingBottles","PP","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingBottles","PS","Soil",NA,NA
"AgriculturalPackagingBottles","PS","Soil (MP)",NA,NA
"AgriculturalPackagingBottles","PS","Fresh water",NA,NA
"AgriculturalPackagingBottles","PS","Fresh water (MP)",NA,NA
"AgriculturalPackagingBottles","PS","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingBottles","PS","Coastal and ocean water",NA,NA
"AgriculturalPackagingBottles","PS","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingBottles","EPS","Soil",NA,NA
"AgriculturalPackagingBottles","EPS","Soil (MP)",NA,NA
"AgriculturalPackagingBottles","EPS","Fresh water",NA,NA
"AgriculturalPackagingBottles","EPS","Fresh water (MP)",NA,NA
"AgriculturalPackagingBottles","EPS","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingBottles","EPS","Coastal and ocean water",NA,NA
"AgriculturalPackagingBottles","EPS","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingBottles","PVC","Soil",NA,NA
"AgriculturalPackagingBottles","PVC","Soil (MP)",NA,NA
"AgriculturalPackagingBottles","PVC","Fresh water",NA,NA
"AgriculturalPackagingBottles","PVC","Fresh water (MP)",NA,NA
"AgriculturalPackagingBottles","PVC","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingBottles","PVC","Coastal and ocean water",NA,NA
"AgriculturalPackagingBottles","PVC","Coastal and ocean water (MP)",NA,NA
"AgriculturalPackagingBottles","PET","Soil",NA,NA
"AgriculturalPackagingBottles","PET","Soil (MP)",NA,NA
"AgriculturalPackagingBottles","PET","Fresh water",NA,NA
"AgriculturalPackagingBottles","PET","Fresh water (MP)",NA,NA
"AgriculturalPackagingBottles","PET","Subsurface soil (MP)",NA,NA
"AgriculturalPackagingBottles","PET","Coastal and ocean water",NA,NA
"AgriculturalPackagingBottles","PET","Coastal and ocean water (MP)",NA,NA
"BuildingPackagingFilms","LDPE","Soil",0.000161127398259432,0.000128818819180736
"BuildingPackagingFilms","LDPE","Soil (MP)",0,0
"BuildingPackagingFilms","LDPE","Fresh water",0,0
"BuildingPackagingFilms","LDPE","Fresh water (MP)",0,0
"BuildingPackagingFilms","LDPE","Subsurface soil (MP)",0,0
"BuildingPackagingFilms","LDPE","Coastal and ocean water",0,0
"BuildingPackagingFilms","LDPE","Coastal and ocean water (MP)",0,0
"BuildingPackagingFilms","HDPE","Soil",0.000162266526510343,0.000128552312231242
"BuildingPackagingFilms","HDPE","Soil (MP)",0,0
"BuildingPackagingFilms","HDPE","Fresh water",0,0
"BuildingPackagingFilms","HDPE","Fresh water (MP)",0,0
"BuildingPackagingFilms","HDPE","Subsurface soil (MP)",0,0
"BuildingPackagingFilms","HDPE","Coastal and ocean water",0,0
"BuildingPackagingFilms","HDPE","Coastal and ocean water (MP)",0,0
"BuildingPackagingFilms","PP","Soil",NA,NA
"BuildingPackagingFilms","PP","Soil (MP)",NA,NA
"BuildingPackagingFilms","PP","Fresh water",NA,NA
"BuildingPackagingFilms","PP","Fresh water (MP)",NA,NA
"BuildingPackagingFilms","PP","Subsurface soil (MP)",NA,NA
"BuildingPackagingFilms","PP","Coastal and ocean water",NA,NA
"BuildingPackagingFilms","PP","Coastal and ocean water (MP)",NA,NA
"BuildingPackagingFilms","PS","Soil",NA,NA
"BuildingPackagingFilms","PS","Soil (MP)",NA,NA
"BuildingPackagingFilms","PS","Fresh water",NA,NA
"BuildingPackagingFilms","PS","Fresh water (MP)",NA,NA
"BuildingPackagingFilms","PS","Subsurface soil (MP)",NA,NA
"BuildingPackagingFilms","PS","Coastal and ocean water",NA,NA
"BuildingPackagingFilms","PS","Coastal and ocean water (MP)",NA,NA
"BuildingPackagingFilms","EPS","Soil",NA,NA
"BuildingPackagingFilms","EPS","Soil (MP)",NA,NA
"BuildingPackagingFilms","EPS","Fresh water",NA,NA
"BuildingPackagingFilms","EPS","Fresh water (MP)",NA,NA
"BuildingPackagingFilms","EPS","Subsurface soil (MP)",NA,NA
"BuildingPackagingFilms","EPS","Coastal and ocean water",NA,NA
"BuildingPackagingFilms","EPS","Coastal and ocean water (MP)",NA,NA
"BuildingPackagingFilms","PVC","Soil",NA,NA
"BuildingPackagingFilms","PVC","Soil (MP)",NA,NA
"BuildingPackagingFilms","PVC","Fresh water",NA,NA
"BuildingPackagingFilms","PVC","Fresh water (MP)",NA,NA
"BuildingPackagingFilms","PVC","Subsurface soil (MP)",NA,NA
"BuildingPackagingFilms","PVC","Coastal and ocean water",NA,NA
"BuildingPackagingFilms","PVC","Coastal and ocean water (MP)",NA,NA
"BuildingPackagingFilms","PET","Soil",NA,NA
"BuildingPackagingFilms","PET","Soil (MP)",NA,NA
"BuildingPackagingFilms","PET","Fresh water",NA,NA
"BuildingPackagingFilms","PET","Fresh water (MP)",NA,NA
"BuildingPackagingFilms","PET","Subsurface soil (MP)",NA,NA
"BuildingPackagingFilms","PET","Coastal and ocean water",NA,NA
"BuildingPackagingFilms","PET","Coastal and ocean water (MP)",NA,NA
"OtherNonConsumerFilms","LDPE","Soil",0.000567481651902722,0.000265449390895511
"OtherNonConsumerFilms","LDPE","Soil (MP)",0,0
"OtherNonConsumerFilms","LDPE","Fresh water",0.000110139967943993,8.67800439480544e-05
"OtherNonConsumerFilms","LDPE","Fresh water (MP)",0,0
"OtherNonConsumerFilms","LDPE","Subsurface soil (MP)",0,0
"OtherNonConsumerFilms","LDPE","Coastal and ocean water",1.43050598094673e-05,1.09405775442408e-05
"OtherNonConsumerFilms","LDPE","Coastal and ocean water (MP)",0,0
"OtherNonConsumerFilms","HDPE","Soil",0.00056509225152153,0.000267735521986161
"OtherNonConsumerFilms","HDPE","Soil (MP)",0,0
"OtherNonConsumerFilms","HDPE","Fresh water",0.000110085964636881,8.88862968252249e-05
"OtherNonConsumerFilms","HDPE","Fresh water (MP)",0,0
"OtherNonConsumerFilms","HDPE","Subsurface soil (MP)",0,0
"OtherNonConsumerFilms","HDPE","Coastal and ocean water",1.42153546402546e-05,1.08566468030022e-05
